ensembl_gene_id,gene_biotype
ENSMUSG00000081792,processed_pseudogene
ENSMUSG00000081824,processed_pseudogene
ENSMUSG00000081855,processed_pseudogene
ENSMUSG00000081865,processed_pseudogene
ENSMUSG00000081871,processed_pseudogene
ENSMUSG00000081885,processed_pseudogene
ENSMUSG00000081957,processed_pseudogene
ENSMUSG00000081965,processed_pseudogene
ENSMUSG00000081967,processed_pseudogene
ENSMUSG00000081974,transcribed_processed_pseudogene
ENSMUSG00000081984,protein_coding
ENSMUSG00000081992,processed_pseudogene
ENSMUSG00000081999,processed_pseudogene
ENSMUSG00000082013,processed_pseudogene
ENSMUSG00000082016,processed_pseudogene
ENSMUSG00000082028,processed_pseudogene
ENSMUSG00000082029,processed_pseudogene
ENSMUSG00000082035,processed_pseudogene
ENSMUSG00000082044,processed_pseudogene
ENSMUSG00000082070,processed_pseudogene
ENSMUSG00000082082,transcribed_unprocessed_pseudogene
ENSMUSG00000082099,processed_pseudogene
ENSMUSG00000082109,processed_pseudogene
ENSMUSG00000082120,processed_pseudogene
ENSMUSG00000082128,processed_pseudogene
ENSMUSG00000082163,processed_pseudogene
ENSMUSG00000082186,processed_pseudogene
ENSMUSG00000082194,processed_pseudogene
ENSMUSG00000082195,processed_pseudogene
ENSMUSG00000082197,processed_pseudogene
ENSMUSG00000082218,processed_pseudogene
ENSMUSG00000082229,protein_coding
ENSMUSG00000082264,processed_pseudogene
ENSMUSG00000082272,processed_pseudogene
ENSMUSG00000082274,processed_pseudogene
ENSMUSG00000082279,processed_pseudogene
ENSMUSG00000082286,transcribed_unprocessed_pseudogene
ENSMUSG00000082319,processed_pseudogene
ENSMUSG00000082321,processed_pseudogene
ENSMUSG00000082348,processed_pseudogene
ENSMUSG00000082352,processed_pseudogene
ENSMUSG00000082389,processed_pseudogene
ENSMUSG00000082431,processed_pseudogene
ENSMUSG00000082436,processed_pseudogene
ENSMUSG00000082454,processed_pseudogene
ENSMUSG00000082474,processed_pseudogene
ENSMUSG00000082481,processed_pseudogene
ENSMUSG00000082484,processed_pseudogene
ENSMUSG00000082491,processed_pseudogene
ENSMUSG00000082496,processed_pseudogene
ENSMUSG00000082519,processed_pseudogene
ENSMUSG00000082536,processed_pseudogene
ENSMUSG00000082575,processed_pseudogene
ENSMUSG00000082588,processed_pseudogene
ENSMUSG00000082674,processed_pseudogene
ENSMUSG00000082675,processed_pseudogene
ENSMUSG00000082691,processed_pseudogene
ENSMUSG00000082724,unprocessed_pseudogene
ENSMUSG00000082729,processed_pseudogene
ENSMUSG00000082740,processed_pseudogene
ENSMUSG00000082743,processed_pseudogene
ENSMUSG00000082755,processed_pseudogene
ENSMUSG00000082758,processed_pseudogene
ENSMUSG00000082765,unprocessed_pseudogene
ENSMUSG00000082778,processed_pseudogene
ENSMUSG00000082791,processed_pseudogene
ENSMUSG00000082809,processed_pseudogene
ENSMUSG00000082816,processed_pseudogene
ENSMUSG00000082872,processed_pseudogene
ENSMUSG00000082876,processed_pseudogene
ENSMUSG00000082878,processed_pseudogene
ENSMUSG00000082895,processed_pseudogene
ENSMUSG00000082896,processed_pseudogene
ENSMUSG00000082900,processed_pseudogene
ENSMUSG00000082908,processed_pseudogene
ENSMUSG00000082925,processed_pseudogene
ENSMUSG00000082926,processed_pseudogene
ENSMUSG00000082927,processed_pseudogene
ENSMUSG00000082935,processed_pseudogene
ENSMUSG00000082938,processed_pseudogene
ENSMUSG00000082953,unprocessed_pseudogene
ENSMUSG00000082978,processed_pseudogene
ENSMUSG00000082988,processed_pseudogene
ENSMUSG00000082998,processed_pseudogene
ENSMUSG00000083007,processed_pseudogene
ENSMUSG00000083012,protein_coding
ENSMUSG00000083019,transcribed_processed_pseudogene
ENSMUSG00000083022,processed_pseudogene
ENSMUSG00000083027,processed_pseudogene
ENSMUSG00000083041,processed_pseudogene
ENSMUSG00000083064,processed_pseudogene
ENSMUSG00000083081,processed_pseudogene
ENSMUSG00000083087,processed_pseudogene
ENSMUSG00000083097,processed_pseudogene
ENSMUSG00000083104,processed_pseudogene
ENSMUSG00000083111,unprocessed_pseudogene
ENSMUSG00000083116,processed_pseudogene
ENSMUSG00000083139,processed_pseudogene
ENSMUSG00000083169,processed_pseudogene
ENSMUSG00000083179,processed_pseudogene
ENSMUSG00000083240,processed_pseudogene
ENSMUSG00000083246,processed_pseudogene
ENSMUSG00000083282,protein_coding
ENSMUSG00000083283,processed_pseudogene
ENSMUSG00000083287,processed_pseudogene
ENSMUSG00000083307,processed_pseudogene
ENSMUSG00000083325,transcribed_processed_pseudogene
ENSMUSG00000083327,processed_pseudogene
ENSMUSG00000083337,processed_pseudogene
ENSMUSG00000083364,processed_pseudogene
ENSMUSG00000083367,processed_pseudogene
ENSMUSG00000083380,processed_pseudogene
ENSMUSG00000083391,processed_pseudogene
ENSMUSG00000083396,processed_pseudogene
ENSMUSG00000083424,processed_pseudogene
ENSMUSG00000083443,processed_pseudogene
ENSMUSG00000083449,processed_pseudogene
ENSMUSG00000083458,processed_pseudogene
ENSMUSG00000083460,processed_pseudogene
ENSMUSG00000083465,processed_pseudogene
ENSMUSG00000083477,processed_pseudogene
ENSMUSG00000083482,processed_pseudogene
ENSMUSG00000083512,processed_pseudogene
ENSMUSG00000083534,unprocessed_pseudogene
ENSMUSG00000083557,processed_pseudogene
ENSMUSG00000083563,unprocessed_pseudogene
ENSMUSG00000083619,processed_pseudogene
ENSMUSG00000083620,processed_pseudogene
ENSMUSG00000083621,processed_pseudogene
ENSMUSG00000083626,processed_pseudogene
ENSMUSG00000083642,processed_pseudogene
ENSMUSG00000083668,processed_pseudogene
ENSMUSG00000083669,processed_pseudogene
ENSMUSG00000083674,transcribed_unitary_pseudogene
ENSMUSG00000083678,processed_pseudogene
ENSMUSG00000083679,processed_pseudogene
ENSMUSG00000083688,processed_pseudogene
ENSMUSG00000083692,processed_pseudogene
ENSMUSG00000083705,transcribed_processed_pseudogene
ENSMUSG00000083716,processed_pseudogene
ENSMUSG00000083773,processed_pseudogene
ENSMUSG00000083774,processed_pseudogene
ENSMUSG00000083798,processed_pseudogene
ENSMUSG00000083819,processed_pseudogene
ENSMUSG00000083829,processed_pseudogene
ENSMUSG00000083836,processed_pseudogene
ENSMUSG00000083844,transcribed_unprocessed_pseudogene
ENSMUSG00000083854,processed_pseudogene
ENSMUSG00000083863,unprocessed_pseudogene
ENSMUSG00000083879,processed_pseudogene
ENSMUSG00000083892,processed_pseudogene
ENSMUSG00000083899,transcribed_processed_pseudogene
ENSMUSG00000083902,processed_pseudogene
ENSMUSG00000083906,processed_pseudogene
ENSMUSG00000083985,processed_pseudogene
ENSMUSG00000083992,processed_pseudogene
ENSMUSG00000084013,processed_pseudogene
ENSMUSG00000084038,processed_pseudogene
ENSMUSG00000084067,processed_pseudogene
ENSMUSG00000084106,processed_pseudogene
ENSMUSG00000084113,processed_pseudogene
ENSMUSG00000084128,protein_coding
ENSMUSG00000084133,processed_pseudogene
ENSMUSG00000084145,processed_pseudogene
ENSMUSG00000084159,processed_pseudogene
ENSMUSG00000084166,processed_pseudogene
ENSMUSG00000084203,processed_pseudogene
ENSMUSG00000084215,processed_pseudogene
ENSMUSG00000084230,processed_pseudogene
ENSMUSG00000084235,transcribed_processed_pseudogene
ENSMUSG00000084260,processed_pseudogene
ENSMUSG00000084274,transcribed_processed_pseudogene
ENSMUSG00000084304,processed_pseudogene
ENSMUSG00000084314,processed_pseudogene
ENSMUSG00000084319,processed_pseudogene
ENSMUSG00000084329,processed_pseudogene
ENSMUSG00000084342,processed_pseudogene
ENSMUSG00000084347,processed_pseudogene
ENSMUSG00000084349,processed_pseudogene
ENSMUSG00000084350,unprocessed_pseudogene
ENSMUSG00000084353,processed_pseudogene
ENSMUSG00000084384,processed_pseudogene
ENSMUSG00000084403,processed_pseudogene
ENSMUSG00000084416,processed_pseudogene
ENSMUSG00000084762,lincRNA
ENSMUSG00000084786,protein_coding
ENSMUSG00000084790,antisense_RNA
ENSMUSG00000084799,lincRNA
ENSMUSG00000084817,processed_pseudogene
ENSMUSG00000084830,processed_pseudogene
ENSMUSG00000084838,processed_pseudogene
ENSMUSG00000084846,antisense_RNA
ENSMUSG00000084883,protein_coding
ENSMUSG00000084899,processed_transcript
ENSMUSG00000084910,processed_transcript
ENSMUSG00000084915,antisense_RNA
ENSMUSG00000084941,processed_transcript
ENSMUSG00000084950,antisense_RNA
ENSMUSG00000084957,protein_coding
ENSMUSG00000085028,transcribed_unitary_pseudogene
ENSMUSG00000085042,transcribed_unitary_pseudogene
ENSMUSG00000085085,lincRNA
ENSMUSG00000085101,processed_transcript
ENSMUSG00000085148,processed_transcript
ENSMUSG00000085156,processed_transcript
ENSMUSG00000085172,processed_pseudogene
ENSMUSG00000085175,antisense_RNA
ENSMUSG00000085180,lincRNA
ENSMUSG00000085208,antisense_RNA
ENSMUSG00000085227,antisense_RNA
ENSMUSG00000085241,processed_transcript
ENSMUSG00000085327,antisense_RNA
ENSMUSG00000085334,processed_transcript
ENSMUSG00000085342,processed_pseudogene
ENSMUSG00000085385,processed_transcript
ENSMUSG00000085396,processed_transcript
ENSMUSG00000085412,lincRNA
ENSMUSG00000085436,antisense_RNA
ENSMUSG00000085438,lincRNA
ENSMUSG00000085492,processed_transcript
ENSMUSG00000085521,transcribed_processed_pseudogene
ENSMUSG00000085525,lincRNA
ENSMUSG00000085622,processed_transcript
ENSMUSG00000085627,processed_pseudogene
ENSMUSG00000085642,transcribed_unprocessed_pseudogene
ENSMUSG00000085666,processed_pseudogene
ENSMUSG00000085711,processed_pseudogene
ENSMUSG00000085715,antisense_RNA
ENSMUSG00000085741,processed_transcript
ENSMUSG00000085762,antisense_RNA
ENSMUSG00000085783,processed_pseudogene
ENSMUSG00000085787,processed_pseudogene
ENSMUSG00000085791,processed_pseudogene
ENSMUSG00000085793,protein_coding
ENSMUSG00000085794,antisense_RNA
ENSMUSG00000085843,antisense_RNA
ENSMUSG00000085860,processed_transcript
ENSMUSG00000085894,processed_transcript
ENSMUSG00000085917,processed_pseudogene
ENSMUSG00000085929,processed_transcript
ENSMUSG00000085939,transcribed_processed_pseudogene
ENSMUSG00000085956,processed_transcript
ENSMUSG00000086013,lincRNA
ENSMUSG00000086015,processed_transcript
ENSMUSG00000086040,protein_coding
ENSMUSG00000086075,lincRNA
ENSMUSG00000086096,lincRNA
ENSMUSG00000086130,lincRNA
ENSMUSG00000086147,protein_coding
ENSMUSG00000086158,protein_coding
ENSMUSG00000086173,processed_transcript
ENSMUSG00000086219,antisense_RNA
ENSMUSG00000086228,protein_coding
ENSMUSG00000086240,processed_pseudogene
ENSMUSG00000086288,antisense_RNA
ENSMUSG00000086290,lincRNA
ENSMUSG00000086291,sense_intronic
ENSMUSG00000086316,protein_coding
ENSMUSG00000086370,lincRNA
ENSMUSG00000086429,antisense_RNA
ENSMUSG00000086453,antisense_RNA
ENSMUSG00000086454,processed_transcript
ENSMUSG00000086477,processed_transcript
ENSMUSG00000086502,processed_transcript
ENSMUSG00000086537,antisense_RNA
ENSMUSG00000086549,processed_transcript
ENSMUSG00000086563,lincRNA
ENSMUSG00000086583,transcribed_processed_pseudogene
ENSMUSG00000086587,antisense_RNA
ENSMUSG00000086591,antisense_RNA
ENSMUSG00000086598,protein_coding
ENSMUSG00000086629,processed_transcript
ENSMUSG00000086646,lincRNA
ENSMUSG00000086688,processed_pseudogene
ENSMUSG00000086725,processed_transcript
ENSMUSG00000086730,processed_transcript
ENSMUSG00000086742,processed_transcript
ENSMUSG00000086748,processed_transcript
ENSMUSG00000086782,lincRNA
ENSMUSG00000086784,protein_coding
ENSMUSG00000086807,processed_transcript
ENSMUSG00000086810,processed_transcript
ENSMUSG00000086825,lincRNA
ENSMUSG00000086841,processed_transcript
ENSMUSG00000086847,lincRNA
ENSMUSG00000086859,lincRNA
ENSMUSG00000086877,processed_transcript
ENSMUSG00000086922,processed_pseudogene
ENSMUSG00000086930,antisense_RNA
ENSMUSG00000086937,antisense_RNA
ENSMUSG00000086965,protein_coding
ENSMUSG00000087006,protein_coding
ENSMUSG00000087042,sense_intronic
ENSMUSG00000087060,processed_transcript
ENSMUSG00000087107,processed_transcript
ENSMUSG00000087128,processed_transcript
ENSMUSG00000087132,processed_transcript
ENSMUSG00000087135,processed_transcript
ENSMUSG00000087138,antisense_RNA
ENSMUSG00000087141,protein_coding
ENSMUSG00000087150,transcribed_unprocessed_pseudogene
ENSMUSG00000087153,unprocessed_pseudogene
ENSMUSG00000087159,processed_transcript
ENSMUSG00000087165,processed_transcript
ENSMUSG00000087166,protein_coding
ENSMUSG00000087174,processed_transcript
ENSMUSG00000087177,antisense_RNA
ENSMUSG00000087179,lincRNA
ENSMUSG00000087193,antisense_RNA
ENSMUSG00000087207,transcribed_unprocessed_pseudogene
ENSMUSG00000087213,processed_transcript
ENSMUSG00000087235,transcribed_processed_pseudogene
ENSMUSG00000087249,antisense_RNA
ENSMUSG00000087260,protein_coding
ENSMUSG00000087269,processed_transcript
ENSMUSG00000087283,antisense_RNA
ENSMUSG00000087286,processed_pseudogene
ENSMUSG00000087341,antisense_RNA
ENSMUSG00000087368,processed_transcript
ENSMUSG00000087370,protein_coding
ENSMUSG00000087377,antisense_RNA
ENSMUSG00000087381,antisense_RNA
ENSMUSG00000087396,processed_transcript
ENSMUSG00000087400,processed_transcript
ENSMUSG00000087403,protein_coding
ENSMUSG00000087408,protein_coding
ENSMUSG00000087412,transcribed_processed_pseudogene
ENSMUSG00000087424,processed_transcript
ENSMUSG00000087455,processed_transcript
ENSMUSG00000087474,processed_transcript
ENSMUSG00000087497,antisense_RNA
ENSMUSG00000087516,antisense_RNA
ENSMUSG00000087523,lincRNA
ENSMUSG00000087528,processed_transcript
ENSMUSG00000087547,lincRNA
ENSMUSG00000087569,transcribed_processed_pseudogene
ENSMUSG00000087574,lincRNA
ENSMUSG00000087590,lincRNA
ENSMUSG00000087598,protein_coding
ENSMUSG00000087651,protein_coding
ENSMUSG00000087679,lincRNA
ENSMUSG00000087687,protein_coding
ENSMUSG00000087700,antisense_RNA
ENSMUSG00000088088,ribozyme
ENSMUSG00000088185,scaRNA
ENSMUSG00000088789,scaRNA
ENSMUSG00000089255,snoRNA
ENSMUSG00000089417,scaRNA
ENSMUSG00000089628,processed_pseudogene
ENSMUSG00000089648,processed_pseudogene
ENSMUSG00000089665,protein_coding
ENSMUSG00000089669,protein_coding
ENSMUSG00000089682,protein_coding
ENSMUSG00000089698,processed_pseudogene
ENSMUSG00000089715,protein_coding
ENSMUSG00000089726,lincRNA
ENSMUSG00000089736,protein_coding
ENSMUSG00000089739,protein_coding
ENSMUSG00000089756,protein_coding
ENSMUSG00000089762,protein_coding
ENSMUSG00000089764,processed_pseudogene
ENSMUSG00000089774,protein_coding
ENSMUSG00000089782,processed_pseudogene
ENSMUSG00000089791,processed_pseudogene
ENSMUSG00000089803,processed_pseudogene
ENSMUSG00000089810,antisense_RNA
ENSMUSG00000089814,transcribed_processed_pseudogene
ENSMUSG00000089824,protein_coding
ENSMUSG00000089832,protein_coding
ENSMUSG00000089838,processed_pseudogene
ENSMUSG00000089847,protein_coding
ENSMUSG00000089857,protein_coding
ENSMUSG00000089862,protein_coding
ENSMUSG00000089872,protein_coding
ENSMUSG00000089876,protein_coding
ENSMUSG00000089889,antisense_RNA
ENSMUSG00000089901,protein_coding
ENSMUSG00000089911,protein_coding
ENSMUSG00000089917,protein_coding
ENSMUSG00000089936,processed_pseudogene
ENSMUSG00000089945,protein_coding
ENSMUSG00000089951,protein_coding
ENSMUSG00000089984,protein_coding
ENSMUSG00000089993,processed_pseudogene
ENSMUSG00000089996,protein_coding
ENSMUSG00000089999,transcribed_processed_pseudogene
ENSMUSG00000090000,protein_coding
ENSMUSG00000090015,protein_coding
ENSMUSG00000090021,unprocessed_pseudogene
ENSMUSG00000090035,protein_coding
ENSMUSG00000090077,protein_coding
ENSMUSG00000090083,protein_coding
ENSMUSG00000090086,lincRNA
ENSMUSG00000090093,protein_coding
ENSMUSG00000090100,protein_coding
ENSMUSG00000090101,antisense_RNA
ENSMUSG00000090110,protein_coding
ENSMUSG00000090112,protein_coding
ENSMUSG00000090115,protein_coding
ENSMUSG00000090125,protein_coding
ENSMUSG00000090136,transcribed_processed_pseudogene
ENSMUSG00000090137,protein_coding
ENSMUSG00000090150,protein_coding
ENSMUSG00000090173,protein_coding
ENSMUSG00000090213,protein_coding
ENSMUSG00000090247,protein_coding
ENSMUSG00000090258,protein_coding
ENSMUSG00000090266,protein_coding
ENSMUSG00000090290,protein_coding
ENSMUSG00000090319,processed_pseudogene
ENSMUSG00000090330,antisense_RNA
ENSMUSG00000090363,protein_coding
ENSMUSG00000090381,processed_pseudogene
ENSMUSG00000090389,processed_pseudogene
ENSMUSG00000090397,antisense_RNA
ENSMUSG00000090399,lincRNA
ENSMUSG00000090470,protein_coding
ENSMUSG00000090475,processed_pseudogene
ENSMUSG00000090516,processed_pseudogene
ENSMUSG00000090553,protein_coding
ENSMUSG00000090582,sense_intronic
ENSMUSG00000090602,processed_pseudogene
ENSMUSG00000090610,processed_pseudogene
ENSMUSG00000090624,processed_pseudogene
ENSMUSG00000090626,protein_coding
ENSMUSG00000090641,protein_coding
ENSMUSG00000090659,protein_coding
ENSMUSG00000090673,protein_coding
ENSMUSG00000090714,protein_coding
ENSMUSG00000090733,protein_coding
ENSMUSG00000090744,protein_coding
ENSMUSG00000090841,protein_coding
ENSMUSG00000090862,protein_coding
ENSMUSG00000090877,protein_coding
ENSMUSG00000090919,protein_coding
ENSMUSG00000090935,protein_coding
ENSMUSG00000090946,protein_coding
ENSMUSG00000090952,processed_transcript
ENSMUSG00000090957,protein_coding
ENSMUSG00000090963,protein_coding
ENSMUSG00000091020,processed_pseudogene
ENSMUSG00000091050,antisense_RNA
ENSMUSG00000091058,processed_pseudogene
ENSMUSG00000091071,transcribed_unprocessed_pseudogene
ENSMUSG00000091105,processed_pseudogene
ENSMUSG00000091144,protein_coding
ENSMUSG00000091183,protein_coding
ENSMUSG00000091228,protein_coding
ENSMUSG00000091264,protein_coding
ENSMUSG00000091277,unprocessed_pseudogene
ENSMUSG00000091311,protein_coding
ENSMUSG00000091337,protein_coding
ENSMUSG00000091345,protein_coding
ENSMUSG00000091347,protein_coding
ENSMUSG00000091387,protein_coding
ENSMUSG00000091421,processed_pseudogene
ENSMUSG00000091449,protein_coding
ENSMUSG00000091474,protein_coding
ENSMUSG00000091475,processed_transcript
ENSMUSG00000091478,processed_pseudogene
ENSMUSG00000091490,protein_coding
ENSMUSG00000091498,processed_pseudogene
ENSMUSG00000091509,processed_transcript
ENSMUSG00000091512,protein_coding
ENSMUSG00000091537,protein_coding
ENSMUSG00000091549,processed_pseudogene
ENSMUSG00000091562,processed_transcript
ENSMUSG00000091577,transcribed_processed_pseudogene
ENSMUSG00000091580,pseudogene
ENSMUSG00000091586,protein_coding
ENSMUSG00000091594,protein_coding
ENSMUSG00000091614,protein_coding
ENSMUSG00000091625,protein_coding
ENSMUSG00000091655,processed_pseudogene
ENSMUSG00000091695,protein_coding
ENSMUSG00000091697,processed_pseudogene
ENSMUSG00000091705,protein_coding
ENSMUSG00000091736,protein_coding
ENSMUSG00000091764,protein_coding
ENSMUSG00000091780,protein_coding
ENSMUSG00000091803,protein_coding
ENSMUSG00000091811,protein_coding
ENSMUSG00000091825,processed_pseudogene
ENSMUSG00000091831,protein_coding
ENSMUSG00000091845,processed_pseudogene
ENSMUSG00000091866,processed_pseudogene
ENSMUSG00000091876,processed_pseudogene
ENSMUSG00000091896,protein_coding
ENSMUSG00000091900,protein_coding
ENSMUSG00000091931,protein_coding
ENSMUSG00000091952,processed_pseudogene
ENSMUSG00000091955,protein_coding
ENSMUSG00000091957,transcribed_processed_pseudogene
ENSMUSG00000091971,protein_coding
ENSMUSG00000091994,bidirectional_promoter_lncRNA
